*** Compte-rendu de la simulation *** 
Conditions initiales de la simulation : 
Angle initial = 90degre
Vitesse initial = 2 m/s
Taille tige = 5 m
Masse marteau = 2 kg
Coefficient de frottements = 0.025
Section Eprouvette = 5 cm*cm 
Materiau eprouvette : Bois de châtaignier de resilience : 6.0 J/cm*cm 
L'eprouvette a ete detruite ! 
temps (ms);angleRad;vitesseAngulaire 
24705;0.6053266311749953;0.07594612752688293
24720;0.6063944475238462;0.0711877565900625
24735;0.6073908914901307;0.06642959775230328
24750;0.6083159744181674;0.06167219520245197
24765;0.6091697157994849;0.056916092087829
24780;0.6099521432563045;0.052161830454643184
24795;0.610663292524134;0.047409951188630665
24810;0.6113032074334729;0.042660993955923744
24825;0.6118719398906353;0.03791549714415506
24840;0.6123695498576923;0.03317399780380276
24855;0.612796105331539;0.028437031589782055
24870;0.6131516823220884;0.023705132703288792
24885;0.6134363648295968;0.01897883383390037
24900;0.613650244821126;0.014258666101939503
24915;0.6137934222061425;0.009545159001106253
24930;0.6138660048112633;0.004838840341383694
24945;0.6138681083541466;1.4023619222260694E-4
24960;0.6137998564165368;-0.004550129173989477
24975;0.6136613804164642;-0.009231733338169538
24990;0.613452819579607;-0.013904055790485339
25005;0.6131743209098169;-0.018566577986001448
25020;0.6128260391588166;-0.023218783400019736
25035;0.61240813679507;-0.027860157583109117
25050;0.6119207839718327;-0.03249018821581935
25065;0.6113641584943866;-0.037108365163073705
25080;0.6107384457864631;-0.0417141805282353
25095;0.6100438388558604;-0.046307128706842046
25110;0.6092805382592603;-0.050886706440005015
25125;0.6084487520662484;-0.05545241286746517
25140;0.6075486958225438;-0.06000374958030341
25155;0.6065805925124443;-0.06454022067329887
25170;0.6055446725204904;-0.06906133279693043
25185;0.6044411735923552;-0.07356659520901655
25200;0.6032703407949653;-0.07805551982598831
25215;0.6020324264758584;-0.08252762127379086
25230;0.6007276902217823;-0.08698241693840825
25245;0.5993563988165422;-0.09141942701600686
25260;0.5979188261981019;-0.0958381745626925
25275;0.5964152534149437;-0.10023818554387634
25290;0.594845968581695;-0.10461898888324488
25305;0.5932112668340251;-0.10898011651132924
25320;0.5915114502828202;-0.11332110341366898
25335;0.5897468279676417;-0.11764148767856557
25350;0.5879177158094754;-0.12194081054442119
25365;0.5860244365627755;-0.12621861644665783
25380;0.5840673197668123;-0.1304744530642122
25395;0.5820467016963282;-0.13470787136560206
25410;0.5799629253115098;-0.13891842565455884
25425;0.5778163402072815;-0.14310567361522275
25440;0.575607302561928;-0.14726917635689532
25455;0.5733361750850529;-0.1514084984583451
25470;0.5710033269648779;-0.15552320801166208
25485;0.568609133814893;-0.1596128766656566
25500;0.566153977619861;-0.16367707966879788
25515;0.5636382466811857;-0.1677153959116885
25530;0.5610623355616496;-0.17172740796907013
25545;0.5584266450295293;-0.1757127021413563
25560;0.555731582002094;-0.17967086849568814
25575;0.5529775594884964;-0.18360150090650884
25590;0.5501649965320615;-0.18750419709565264
25605;0.5472943181519824;-0.1913785586719444
25620;0.5443659552844278;-0.19522419117030557
25635;0.5413803447230723;-0.19904070409036276
25650;0.538337929059054;-0.20282771093455457
25665;0.535239156620368;-0.2065848292457333
25680;0.5320844814107042;-0.21031168064425712
25695;0.5288743630477356;-0.2140078908645694
25710;0.5256092667008667;-0.21767308979126096
25725;0.5222896630284476;-0.22130691149461193
25740;0.5189160281144635;-0.22490899426560915
25755;0.5154888434047069;-0.22847898065043587
25770;0.5120085956424405;-0.23201651748442995
25785;0.5084757768035579;-0.23552125592550702
25800;0.5048908840312523;-0.23899285148704533
25815;0.5012544195701988;-0.24243096407022863
25830;0.4975668907002611;-0.24583525799584402
25845;0.49382880966972814;-0.24920540203553115
25860;0.49004069362809094;-0.2525410694424798
25875;0.48620306455836737;-0.2558419379815724
25890;0.4823164492089828;-0.2591076899589689
25905;0.4783813790252159;-0.26233801225112985
25920;0.4743983900802167;-0.26553259633327625
25935;0.4703680230056075;-0.26869113830728153
25950;0.46629082292167257;-0.27181333892899423
25965;0.46216733936714777;-0.27489890363498765
25980;0.45799812622861674;-0.27794754256873405
25995;0.45378374166952373;-0.28095897060620095
26010;0.44952474805881076;-0.2839329073808663
26025;0.4452217118991885;-0.2868690773081505
26040;0.44087520375504957;-0.2897672096092628
26055;0.4364857981800327;-0.29262703833445924
26070;0.432054073644247;-0.2954483023857103
26085;0.4275806124611654;-0.29823074553877543
26100;0.42306600071419515;-0.30097411646468303
26115;0.41851082818293595;-0.30367816875061293
26130;0.4139156882691332;-0.30634266092018
26145;0.4092811779223365;-0.3089673564531163
26160;0.4046078975652712;-0.31155202380435076
26175;0.39989645101893395;-0.3140964364224834
26190;0.39514744542741914;-0.31660037276765346
26205;0.39036149118248714;-0.31906361632879887
26220;0.38553920184788254;-0.3214859556403063
26235;0.3806811940834118;-0.3238671842980496
26250;0.37578808756878956;-0.32620710097481553
26265;0.37086050492726286;-0.3285055094351155
26280;0.36589907164902213;-0.3307622185493816
26295;0.3609044160144089;-0.33297704230754677
26310;0.35587716901692884;-0.33514979983200643
26325;0.3508179642860794;-0.3372803153899621
26340;0.3457274380100022;-0.33936841840514514
26355;0.34060622885796843;-0.34141394346892007
26370;0.33545497790270695;-0.3434167303507668
26385;0.3302743285425848;-0.34537662400814073
26400;0.32506492642364915;-0.3472934745957106
26415;0.3198274193615396;-0.3491671374739731
26430;0.3145624572632809;-0.3509974732172444
26445;0.3092706920489655;-0.3527843476210275
26460;0.30395277757333417;-0.35452763170875606
26475;0.29860936954726547;-0.3562272017379136
26490;0.2932411254591825;-0.3578829392055289
26505;0.28784870449638683;-0.35949473085304673
26520;0.2824327674663282;-0.36106246867057507
26535;0.2769939767178206;-0.36258604990050775
26550;0.27153299606221276;-0.364065377040524
26565;0.2660504906945233;-0.3655003578459644
26580;0.2605471271145495;-0.3668909053315842
26595;0.25502357304795925;-0.36823693777268435
26610;0.24948049736737493;-0.3695383787056208
26625;0.24391857001345954;-0.37079515692769305
26640;0.23833846191601335;-0.37200720649641267
26655;0.23274084491509106;-0.3731744667281523
26670;0.2271263916821484;-0.3742968821961769
26685;0.22149577564122755;-0.3753744027280578
26700;0.2158496708901905;-0.3764069834024703
26715;0.21018875212200983;-0.37739458454537755
26730;0.20451369454612583;-0.3783371717256003
26745;0.1988251738098792;-0.37923471574977485
26760;0.1931238659200287;-0.38008719265670127
26775;0.18741044716436248;-0.3808945837110819
26790;0.18168559403341267;-0.3816568753966537
26805;0.17594998314228194;-0.3823740594087145
26820;0.17020429115259125;-0.3830461326460464
26835;0.16444919469455768;-0.38367309720223763
26850;0.15868537028921162;-0.38425496035640466
26865;0.15291349427076187;-0.38479173456331733
26880;0.14713424270911793;-0.38528343744292876
26895;0.14134829133257823;-0.3857300917693126
26910;0.13555631545069308;-0.38613172545900964
26925;0.12975898987731127;-0.38648837155878657
26940;0.12395698885381913;-0.3868000682328094
26955;0.11815098597258063;-0.38706685874923397
26970;0.11234165410058738;-0.3872887914662164
26985;0.10652966530332719;-0.38746591981734635
27000;0.10071569076887961;-0.38759830229650544
27015;0.09490040073224729;-0.38768600244215473
27030;0.08908446439993148;-0.3877290888210534
27045;0.0832685498747603;-0.38772763501141194
27060;0.07745332408097805;-0.3876817195854833
27075;0.07163945268960412;-0.3875914260915952
27090;0.06582760004406972;-0.38745684303562633
27105;0.06001842908614076;-0.38727806386193087
27120;0.05421260128213505;-0.3870551869337139
27135;0.048410776549442126;-0.38678831551286147
27150;0.04261361318335369;-0.3864775577392294
27165;0.036821767784212776;-0.38612302660939396
27180;0.031035895184889754;-0.3857248399548681
27195;0.025256648378592934;-0.3852831204197879
27210;0.019484678447021855;-0.3847979954380718
27225;0.013720634488870988;-0.3842695972100579
27240;0.007965163548691652;-0.38369806267862244
27255;0.0022189105461198934;-0.3830835335047839
27270;-0.0035174817945220586;-0.38242615604279684
27285;-0.009243373014243151;-0.38172608131473945
27300;-0.014958124989012146;-0.3809834649845996
27315;-0.020661101998990093;-0.3801984673318631
27330;-0.026351670797359224;-0.37937125322460874
27345;-0.03202920067874095;-0.3785019920921152
27360;-0.0376930635471957;-0.37759085789698316
27375;-0.04334263398379737;-0.37663802910677785
27390;-0.048977289313775325;-0.37564368866519704
27405;-0.05459640967321684;-0.374608023962768
27420;-0.06019937807532303;-0.3735312268070792
27435;-0.06578558047621129;-0.3724134933925508
27450;-0.07135440584025753;-0.3712550242697495
27465;-0.0769052462049713;-0.3700560243142513
27480;-0.08243749674539719;-0.36881670269505873
27495;-0.08795055583803583;-0.36753727284257626
27510;-0.09344382512427807;-0.3662179524161491
27525;-0.09891670957334563;-0.3648589632711709
27540;-0.1043686175447321;-0.36346053142576507
27555;-0.10979896085013777;-0.36202288702704466
27570;-0.11520715481489212;-0.3605462643169564
27585;-0.12059261833885783;-0.35903090159771367
27600;-0.12595477395681018;-0.3574770411968239
27615;-0.13129304789828591;-0.35588492943171557
27630;-0.13660687014689546;-0.3542548165739701
27645;-0.1418956744990929;-0.352586956813164
27660;-0.1471588986223978;-0.35088160822032627
27675;-0.15239598411306307;-0.34913903271101737
27690;-0.15760637655318357;-0.3473594960080341
27705;-0.16278952556723977;-0.34554326760374643
27720;-0.16794488487807085;-0.34369062072207174
27735;-0.17307191236227223;-0.34180183228009176
27750;-0.178170070105012;-0.3398771828493179
27765;-0.18323882445426118;-0.3379169566166105
27780;-0.18827764607443254;-0.3359214413447573
27795;-0.1932860099994233;-0.33389092833271766
27810;-0.19826339568505635;-0.3318257123755362
27825;-0.20320928706091537;-0.329726091723934
27840;-0.2081231725815691;-0.32759236804358105
27855;-0.21300454527717994;-0.32542484637405633
27870;-0.21785290280349245;-0.3232238350875015
27885;-0.22266774749119705;-0.3209896458469733
27900;-0.22744858639466456;-0.3187225935645007
27915;-0.23219493134004734;-0.31642299635885257
27930;-0.23690629897274265;-0.31409117551302124
27945;-0.24158221080421408;-0.3117274554314283
27960;-0.24622219325816694;-0.309332163596858
27975;-0.2508257777160738;-0.30690563052712366
27990;-0.2553925005620459;-0.3044481897314738
28005;-0.259921903227047;-0.30196017766674293
28020;-0.2644135322324458;-0.299441933693253
28035;-0.2688669392329029;-0.2968938000304718
28050;-0.2732816810585894;-0.2943161217124331
28065;-0.2776573197567333;-0.29170924654292546
28080;-0.2819934226324901;-0.2890735250504546
28095;-0.2862895622891349;-0.28640931044298557
28110;-0.29054531666757194;-0.2837169585624705
28125;-0.29476026908515945;-0.2809968278391676
28140;-0.2989340082738458;-0.27824927924575715
28155;-0.3030661284176147;-0.27547467625126076
28170;-0.30715622918923624;-0.2726733847747688
28185;-0.311203915786321;-0.2698457731389828
28200;-0.3152087989666747;-0.26699221202357765
28215;-0.31917049508295053;-0.26411307441839044
28230;-0.32308862611659717;-0.26120873557644037
28245;-0.326962819711099;-0.2582795729667869
28260;-0.33079270920450743;-0.25532596622723086
28275;-0.33457793366126043;-0.252348297116865
28290;-0.33831813790328763;-0.2493469494684789
28305;-0.34201297254040003;-0.24632230914082487
28320;-0.3456620939999613;-0.24327476397074999
28335;-0.3492651645558393;-0.24020470372520028
28350;-0.3528218523566358;-0.23711252005310246
28365;-0.35633183145319275;-0.23399860643712922
28380;-0.35979478182537306;-0.23086335814535358
28395;-0.363210389408115;-0.22770717218279812
28410;-0.36657834611675827;-0.22453044724288448
28425;-0.3698983498716401;-0.2213335836587891
28440;-0.37317010462196076;-0.21811698335471064
28455;-0.3763933203689166;-0.21488104979705466
28470;-0.37956771318809973;-0.21162618794554147
28485;-0.38269300525116334;-0.2083528042042422
28500;-0.38576892484675157;-0.2050613063725493
28515;-0.38879520640069287;-0.20175210359608642
28530;-0.39177159049545635;-0.19842560631756379
28545;-0.3946978238888701;-0.19508222622758412
28560;-0.39757365953210116;-0.19172237621540486
28575;-0.4003988565868961;-0.18834647031966223
28590;-0.40317318044208206;-0.1849549236790624
28605;-0.40589640272932775;-0.18154815248304543
28620;-0.4085683013381642;-0.17812657392242726
28635;-0.4111886604302646;-0.17469060614002538
28650;-0.41375727045298366;-0.17124066818127334
28665;-0.4162739281521561;-0.1677771799448297
28680;-0.4187384365841539;-0.16430056213318667
28695;-0.42115060512720315;-0.16081123620328366
28710;-0.42351024949196014;-0.1573096243171316
28725;-0.4258171917313469;-0.15379614929245267
28740;-0.42807126024964703;-0.15027123455334102
28755;-0.4302722898108613;-0.14673530408095
28770;-0.4324201215463245;-0.14318878236421081
28785;-0.4345146029615833;-0.13963209435058777
28800;-0.4365555879425364;-0.13606566539687578
28815;-0.43854293676083705;-0.13248992122004494
28830;-0.4404765160785591;-0.12890528784813732
