*** Compte-rendu de la simulation *** 
Conditions initiales de la simulation : 
Angle initial = 45°
Vitesse initial = -2.0 m/s
Taille tige = 5 m
Masse marteau = 1 kg
Coefficient de frottements = 0.05
Section Eprouvette = javax.swing.JTextField[,160,520,120x60,layout=javax.swing.plaf.basic.BasicTextUI$UpdateHandler,alignmentX=0.0,alignmentY=0.0,border=javax.swing.plaf.BorderUIResource$CompoundBorderUIResource@f45d6c,flags=296,maximumSize=,minimumSize=,preferredSize=,caretColor=sun.swing.PrintColorUIResource[r=51,g=51,b=51],disabledTextColor=javax.swing.plaf.ColorUIResource[r=184,g=207,b=229],editable=true,margin=javax.swing.plaf.InsetsUIResource[top=0,left=0,bottom=0,right=0],selectedTextColor=sun.swing.PrintColorUIResource[r=51,g=51,b=51],selectionColor=javax.swing.plaf.ColorUIResource[r=184,g=207,b=229],columns=0,columnWidth=0,command=,horizontalAlignment=LEADING] cm*cm 
Materiau eprouvette : Polycarbonate de resilience : 200.0 J/cm*cm 
L'eprouvette n'a pas ete detruite ! 
angleRad;vitesseAngulaire 
0.7853981633974483;-2.0
0.7553981633974483;-1.9985046722008524
0.7254205933144354;-1.9967856455452015
0.6954688086312574;-1.9948439453473208
0.6655461494510475;-1.9926806204653942
0.6356559401440666;-1.9902967430356664
0.6058014889985316;-1.9876934082038025
0.5759860878754746;-1.9848717338535773
0.5462130118676709;-1.9818328603330184
0.5164855189626756;-1.9785779501781204
0.48680684971000376;-1.9751081878342518
0.45718022689249;-1.971424779375377
0.4276088552018593;-1.9675289522212096
0.3980959209185412;-1.963421954852419
0.3686445915957549;-1.9591050565240071
0.3392580157478948;-1.9545795469769751
0.3099393225432402;-1.9498467361483935
0.2806916215010143;-1.944907953879997
0.25151800219281434;-1.9397645496254126
0.22242153394843314;-1.9344178921561428
0.193405265566091;-1.9288693692664087
0.16447222502709488;-1.9231203874769713
0.1356254192149403;-1.917172371738037
0.10686783363886976;-1.9110267651313577
0.0782024321618994;-1.9046850285716348
0.04963215673332488;-1.898148640507329
0.021159927125714944;-1.8914190966209838
-0.007211359323599814;-1.8844979095291647
0.001;0.8427730858326923
0.013641596287490385;0.8396059835232781
0.026235686040339556;0.8363541872153807
0.03878099884857027;0.8330183811917751
0.05127627456644689;0.8295992568794108
0.06372026341963806;0.8260975127385398
0.07611172611071615;0.8225138541515155
0.08844943392298887;0.8188489933112832
0.10073216882265812;0.8151036491095813
0.11295872355930184;0.8112785470248697
0.1251279017646749;0.8073744190100061
0.13723851804982498;0.803392003379688
0.1492893981005203;0.7993320446976775
0.16127937877098547;0.7951952936638279
0.17320730817594288;0.7909825070009294
0.18507204578095682;0.786694447341391
0.19687246249107768;0.782331883113777
0.20860744073778434;0.7778955884292135
0.22027587456422254;0.7733863429676833
0.2318766697087378;0.7688049318642254
0.24340874368670118;0.7641521455950545
0.254871025870627;0.7594287798636182
0.26626245756858125;0.7546356354866067
0.27758199210088036;0.7497735182799317
0.28882859487507934;0.7448432389446887
0.30000124345924967;0.7398456129531201
0.31109892765354646;0.7347814604345908
0.3221206495600653;0.7296516060615951
0.33306542365098923;0.7244568789358062
0.3439322768350263;0.7191981124741847
0.35472024852213907;0.7138761442951589
0.36542839068656646;0.7084918161048911
0.37605576792813983;0.7030459735836447
0.3866014575318945;0.697539466272264
0.39706454952597847;0.6919731474587799
0.40744414673786017;0.686347874065156
0.4177393648488375;0.6806645065341858
0.4279493324468503;0.6749239087165555
0.4380731910775986;0.6691269477580826
0.44811009529396983;0.6632744939871439
0.458059212703777;0.6573674208023043
0.46791972401581156;0.6514066045601569
0.4776908230842139;0.6453929244633881
0.4873717169511647;0.6393272624490762
0.4969616258879009;0.6332105030772359
0.5064597834340594;0.6270435334196194
0.5158654364353537;0.620827242948784
