*** Compte-rendu de la simulation *** 
Conditions initiales de la simulation : 
Angle initial = 30degre
Vitesse initial = 0 m/s
Taille tige = 5 m
Masse marteau = 50 kg
Coefficient de frottements = 0.031
Section Eprouvette = javax.swing.JTextField[,20,640,120x60,layout=javax.swing.plaf.basic.BasicTextUI$UpdateHandler,alignmentX=0.0,alignmentY=0.0,border=javax.swing.plaf.BorderUIResource$CompoundBorderUIResource@b17021a,flags=296,maximumSize=,minimumSize=,preferredSize=,caretColor=sun.swing.PrintColorUIResource[r=51,g=51,b=51],disabledTextColor=javax.swing.plaf.ColorUIResource[r=184,g=207,b=229],editable=true,margin=javax.swing.plaf.InsetsUIResource[top=0,left=0,bottom=0,right=0],selectedTextColor=sun.swing.PrintColorUIResource[r=51,g=51,b=51],selectionColor=javax.swing.plaf.ColorUIResource[r=184,g=207,b=229],columns=0,columnWidth=0,command=,horizontalAlignment=LEADING] cm*cm 
Materiau eprouvette : Polyamide 11 de resilience : 40.0 J/cm*cm 
L'eprouvette n'a pas ete detruite ! 
angleRad;vitesseAngulaire 
0.5235987755982988;-0.0
0.5235987755982988;-0.004001148378220567
0.5235387583726255;-0.007993007303201514
0.5234188632630775;-0.011975140081041717
0.5232392361618619;-0.015947112086646505
0.5230000294805621;-0.019908490808636523
0.5227014021184325;-0.02385884589392829
0.5223435194300236;-0.027797749191982295
0.5219265531921439;-0.03172477479871459
0.5214506815701632;-0.035639499100067765
0.5209160890836622;-0.039541500815237315
0.5203229665714336;-0.043430361039549406
0.5196715111558404;-0.04730566328698606
0.5189619262065356;-0.05116699353235384
0.5181944213035503;-0.055013940253092176
0.517369212199754;-0.058846094470717376
0.5164865207826932;-0.06266304979189863
0.5155465750358147;-0.06646440244916206
0.5145496089990773;-0.07024975134121925
0.513495862728959;-0.07401869807291629
0.5123855822578652;-0.07777084699479996
0.5112190195529432;-0.081505805242297
0.5099964324743088;-0.08522318277450332
0.5087180847326913;-0.08892259241257912
0.5073842458465027;-0.09260364987774672
0.5059951910983365;-0.09626597382888745
0.5045512014909032;-0.09990918589973406
0.5030525637024071;-0.10353291073565546
0.5014995700413724;-0.10713677603003009
0.4998925184009219;-0.11072041256020491
0.49823171221251883;-0.11428345422303639
0.49651746039917327;-0.11782553807001042
0.4947500773281231;-0.12134630434193792
0.49292988276299404;-0.12484539650322282
0.4910572018154457;-0.12832246127569935
0.48913236489631023;-0.1317771486720357
0.4871557076662297;-0.13520911202870053
0.4851275709857992;-0.13861800803849003
0.4830483008652218;-0.14200349678261173
0.48091824841348263;-0.14536524176232288
0.4787377697870478;-0.14870290993011992
0.476507226138096;-0.1520161717204767
0.4742269835622888;-0.15530470108012834
0.4718974130460869;-0.158568175497898
0.46951889041361844;-0.16180627603406417
0.4670917962731075;-0.16501868734926525
0.4646165159628685;-0.1682050977329396
0.4620934394968744;-0.17136519913129772
0.45952296150990496;-0.17449868717482475
0.4569054812022826;-0.17760526120531026
0.45424140228420296;-0.18068462430240326
0.4515311329196669;-0.18373648330969014
0.44877508567002156;-0.18676054886029295
0.4459736774371172;-0.18975653540198606
0.4431273294060874;-0.19272416122182878
0.44023646698776;-0.19566314847031205
0.4373015197607053;-0.19857322318501686
0.43432292141293005;-0.2014541153137826
0.4313011096832233;-0.2043055587373832
0.4282365263021626;-0.20712729129170918
0.42512961693278695;-0.20991905478945383
0.42198083111094514;-0.2126805950413017
