*** Compte-rendu de la simulation *** 
Conditions initiales de la simulation : 
Angle initial = 25degre
Vitesse initial = -1 m/s
Taille tige = 5 m
Masse marteau = 3 kg
Coefficient de frottements = 0.05
Section Eprouvette = javax.swing.JTextField[,20,640,120x60,layout=javax.swing.plaf.basic.BasicTextUI$UpdateHandler,alignmentX=0.0,alignmentY=0.0,border=javax.swing.plaf.BorderUIResource$CompoundBorderUIResource@74281958,flags=296,maximumSize=,minimumSize=,preferredSize=,caretColor=sun.swing.PrintColorUIResource[r=51,g=51,b=51],disabledTextColor=javax.swing.plaf.ColorUIResource[r=184,g=207,b=229],editable=true,margin=javax.swing.plaf.InsetsUIResource[top=0,left=0,bottom=0,right=0],selectedTextColor=sun.swing.PrintColorUIResource[r=51,g=51,b=51],selectionColor=javax.swing.plaf.ColorUIResource[r=184,g=207,b=229],columns=0,columnWidth=0,command=,horizontalAlignment=LEADING] cm*cm 
Materiau eprouvette : Acier S235 de resilience : 70.0 J/cm*cm 
L'eprouvette n'a pas ete detruite ! 
angleRad;vitesseAngulaire 
0.4363323129985824;1.0
0.4513323129985824;0.9929246629425882
0.4662261829427212;0.9857615775183326
0.4810126066054962;0.9785118887284948
0.49569028493642364;0.9711767470510245
0.5102579361421891;0.963757308282865
0.524714295766432;0.9562547333826187
0.5390581167671713;0.9486701883135928
0.5532881695918752;0.9410048438872405
0.5674032422501838;0.9332598756070162
0.5814021403842891;0.9254364635126621
0.595283687336979;0.9175357920249402
0.6090467242173531;0.9095590497908271
0.6226901099642155;0.9015074295291862
0.6362127214071532;0.8933821278769306
0.6496134533253072;0.8851843452356932
0.6628912185038426;0.8769152856190153
0.6760449477881278;0.8685761565000677
0.6890735901356289;0.8601681686599167
0.7019761126655276;0.8516925360363478
0.7147515007060729;0.8431504755732568
0.7273987578396717;0.8345432070706224
0.739916905945731;0.8258719530350672
0.752304985241257;0.8171379385310221
0.7645620543192223;0.8083423910324987
0.7766871901847098;0.7994865402754836
0.788679488288842;0.7905716181109607
0.8005380625605064;0.7815988583585715
0.812262045435885;0.7725694966609212
0.8238505878857988;0.763484770338538
0.8353028594408769;0.7543459182454938
0.8466180482145593;0.7451541806256925
0.8577953609239447;0.7359107989698336
0.8688340229084922;0.7266170158730565
0.8797332781465881;0.7172740748932721
0.8904923892699872;0.7078832204101874
